#
# This file is generated by http://www.alpin-koordinaten.de
# Tue Aug  7 18:59:05 CEST 2007
# and is included in the gipfel tarball with the kind permission of
# www.alpin-koordinaten.de
#
ELWRCK,Elwerrück,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.40159,7.85474,3381
ELWRTS,Elwertätsch,,46.44709,7.78065,3208
ELWRTS,Elwertätsch,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.44683,7.777,3211
EMPWND,Emporwand,,49.7698,11.33183,463
EMSH,Emserhütte,,47.35233,9.72156,1283
EMSHR,Emshorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.25819,7.67208,2633
GRMYT3,Ende Nordabschnitt Gr. Mythen,von hier leicht zum Gipfel,47.02998,8.69098,1843
ESCHWW,Ende Schwierigkeiten Wandflue-Grat,je nach Schneelage bis zum Gipfel Wächten!,46.03152,7.61121,4216
ENDRHT,Enderlinhütte,SAC-Hütte,47.03886,9.55161,1501
ENDRMA,Endorama,,49.70206,11.31493,-9999
ENG,Eng,,47.40227,11.56728,1239
ENGALM,Eng-Alm,,47.39888,11.55809,1259.9
ENBGRT,Engelberger Rotstock,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.84732,8.48753,2819
ENGLBS,Engelbertstein,unbewaldeter Gipfel (die auf der Karte eingezeichneten Felsen sind praktisch nicht vorhanden),51.07046,8.15066,575.3
ENGLBR,Engelburg,,46.6785,8.17225,2204
ENGLHR,Engelhörner,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.66988,8.17044,2782
ENHRHT,Engelhornhütte,SAC-Hütte,46.68317,8.17284,1901
ENHRHT,Engelhornhütte,,46.68318,8.17271,1901
ENGLMN,Engelmannsfels,<a href="http://www.summitpost.org/show/mountain_link.pl/mountain_id/4329" target="summitpost" class="intext">Suedpfalz Climbing Region (SummitPost.org)</a>,49.159,7.9338,357
ENGELSKNZL,Engelskanzel,Aussichtspunkt mit Gedenkkreuz,48.77403,8.27274,418
LANGFN,Engelsley (Nordgipfel),Gipfelkreuz und -buch; auch Engelslei,50.51431,6.996,299
LANGFS,Engelsley (Südgipfel),auch Engelslei,50.51156,6.99758,296
ENGWND,Engelswand,Gipfel; Kletterverbot!,50.65912,6.4954,255
ENGSTL,Engstligenalp,,46.44924,7.56501,1964
ENSTHT,Ennstaler Hütte,,47.61912,14.6764,1543
ENSTHT,Ennstaler Hütte,,47.61912,14.67642,1543
ENTGNSWD,Enteignungswand,,49.72538,11.2229,-9999
ENHTKN,Enzianhütte am Kieneck,ÖAV Hütte der Sekt. Enzian,47.96075,15.87438,1107
ENHTKN,Enzianhütte/Kieneck,,47.96075,15.87438,1107
ENZNGR,Enzingerboden,Parkplatz Enzingerboden. Ausgangspunkt zur Rudolfhütte.,47.17225,12.62732,1500
EPMIG2,Eperon Migot Ausstieg,Ausstieg aus dem Eperon Migot auf die Aiguille de Chardonnet. Höhenangabe ungefähr.,45.96886,7.00183,3800
EPMIG1,Eperon Migot Einstieg,Einstieg in den Eperon Migot auf die Aiguille de Chardonnet; ungefähr 30m vor dem Schrund. Höhenangabe ungefähr.,45.97236,7.00083,3300
EPPVRSCH,Epp-Verschneidung (Einstieg,Einstieg zur Epp Verschneidung (4+) am Sewenhorn Westgratturm,46.75471,8.52117,2484.1
ALTSCH,Eppenbrunner Altschloßfelsen,<a href="http://www.summitpost.org/show/mountain_link.pl/mountain_id/4329" target="summitpost" class="intext">Suedpfalz Climbing Region (SummitPost.org)</a>,49.1035,7.5373,377
CHRSTK,Eppenbrunner Christkindelsfels,<a href="http://www.summitpost.org/show/mountain_link.pl/mountain_id/4329" target="summitpost" class="intext">Suedpfalz Climbing Region (SummitPost.org)</a>,49.1111,7.6127,357
EPNKRP,Eppenbrunner Krappenfelsen,<a href="http://www.summitpost.org/show/mountain_link.pl/mountain_id/4329" target="summitpost" class="intext">Suedpfalz Climbing Region (SummitPost.org)</a>,49.1089,7.6116,350
EPNTFL,Eppenbrunner Teufelstisch,<a href="http://www.summitpost.org/show/mountain_link.pl/mountain_id/4329" target="summitpost" class="intext">Suedpfalz Climbing Region (SummitPost.org)</a>,49.1172,7.5446,358
ERBTHR,Erbithorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.53724,7.54292,2508
ERBSST,Erbser Stock,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.89416,9.09215,2182
ERDSGL,Erdisgulmen,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,47.04548,9.20212,2293
EREZBG,Erezberg,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.70191,9.79257,2616
ERFRHT,Erfurter Hütte,,47.44163,11.76312,1834
ERFUHT,Erfurter Hütte,Erfurter Hütte (email: mailto:rofan.achensee@tirol.com) der DAV-Sektion Ettlingen (http://www.alpenverein-ettlingen.de),47.44161,11.76315,1831
ERGSHR,Ergischalphorn,hauptsächlich Schweizer Gipfel mit Koordinaten aus Karten,46.26127,7.73953,2849
ERGSHR,Ergischalphorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.25803,7.73692,2849
ERGSHR,Ergischhorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.26706,7.724,2533
ERCSHT,Erich-Sulke-Hütte,ÖAV Hütte,47.37318,12.59373,1100
ERCSHT,Erich-Sulke-Hütte,Hütte des ÖAV Akedem. Sekt. Wien,47.37306,12.59361,1100
ERCSHT,Erich-Sulke-Hütte,Hütte des ÖAV Akedem. Sekt. Wien,47.37318,12.59374,1100
ERCHHT,Erichhütte,ÖAV Hütte,47.40052,13.03968,1540
ERCHHT,Erichhütte,Hütte der ÖAV Sekt. Lend-Dienten,47.40028,13.03944,1540
ERCHHT,Erichhütte,Hütte der ÖAV Sekt. Lend-Dienten,47.40051,13.03968,1540
ERGSHS,Erika; Gasthaus,Bergrestaurant,46.90827,9.89896,1639
ERINNHTT,Erinnerungshütte,unbewirtschaftete; verschlossene Hütte des Akademischen Alpenvereins München. Errichtet zur Erinnerung an die im Weltkrieg gefallenen Mitglieder.,47.38687,11.11444,2101
ERLNHT,Erlanger Hütte,,47.14461,10.84724,2550
ERLAU,Erlauer Hütte,,47.32109,12.07184,1225
ERLSP,Erlspitze,,47.3201,11.28502,2405
ESP,Erlspitze,,47.32003,11.28547,2407
LAVIRGEN,Ermita de la Virgen del Pino,Ausgangspunkt für den Aufstieg zum Reventon-Pass und die Punta de los Roques,28.66297,-17.84124,916
ERRISP,Ernst Riml Spitze,Ein leichter Anstieg von der Winnebachsee Hütte.,47.08549,11.06187,2501
ERNSBG,Ernstberg,Naturdenkmal,50.23047,6.76897,699
ERSTDR,Erstes Dreieck,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.46368,8.05049,2995
ERENKL,Erwin-Einstieg Kletterroute,Von der H.v. Barth Hütte auf dem Enzensperger Weg Richtung Balschtekar auf die Nordostseite des Berges. Klettertour 4-; 7 SL; gut abgesichert.,47.30226,10.40447,2149
ERZEGG,Erzegg,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.75002,8.28932,2200
ERZHR,Erzhorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.74126,9.62411,2924
ERZSTC,Erzstock,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.7565,8.57739,2415
ES-CAPDELA,es Capdella,,39.57889,2.46972,123
ES-MAL-PAS,es Mal Pas,,39.86388,3.1435,33
ESCHHT,Es-cha-Hütte,http://www.sac-bernina.ch/htmls/huetten_es-cha.htm (dort am 26. Jan. 2003 angegebene Koordinate falsch),46.61138,9.9029,2594
ESCHHR,Escherhorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.55277,8.19494,3078
ESCORCA,Escorca,,39.826,2.84772,661
ESBCHT,Esebeckhütte,,47.07889,14.03876,1747
ESBCHT,Esebeckhütte,ÖAv Hütte,47.07888,14.03877,1747
ESEL,Esel,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.66184,8.00047,2689
ESEL,Esel,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,47.06426,9.15007,2191
ESEL,Esel,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.97517,8.25345,2120
ESLTSC,Eseltschuggen,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.04227,7.68407,3360
MUCHACHOS2,Espigón del Roque,dem Roque de los Muchachos südöstlich vorgelagerter Felskopf; schöner Blick in die Caldera,28.75188,-17.88166,2385
ESRSHT,Essener- und Rostocker Hütte,,47.05483,12.2978,2208
ESTABLIMEN,Establimen,,39.62736,2.62136,127
ESTELLENCS,Estellencs,,39.65347,2.48147,164
ESTRBG,Esterbergalm,Bewirtschaftete Alm südöstlich des Hohen Fricken..,47.51681,11.15783,1265
ETSCHR,Etscherzapfen,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,47.04628,9.1495,2231
ETSCHR,Etscherzapfen,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,47.04628,9.1495,2210
ETRSTN,Ettriastand,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.40876,8.20593,2496
ETZLHT,Etzli Hütte,SAC-Hütte,46.71819,8.72047,2052
ETZLBG,Etzlibergstock,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.73684,8.734,2613
EUGSTEIN,Eugenienstein,,50.7033,6.45327,344
ELNFLS,Eulenfels,<a href="http://www.summitpost.org/show/mountain_link.pl/mountain_id/4329" target="summitpost" class="intext">Suedpfalz Climbing Region (SummitPost.org)</a>,49.1095,7.5858,407
ELNHRS,Eulenhorst,Naturdenkmal,49.85689,6.3451,-9999
ELNHRS,Eulenhorst,Naturdenkmal,49.85689,6.3451,-9999
EURPHT,Europahütte,Private Hütte,46.10355,7.80669,2220
HTBGHS,Europaweghütte-Berghaus Täschalp,privates Berghaus,46.0591,7.81014,2214
ESZKRP,Eußerthaler Krappenfelsen,<a href="http://www.summitpost.org/show/mountain_link.pl/mountain_id/4329" target="summitpost" class="intext">Suedpfalz Climbing Region (SummitPost.org)</a>,49.2611,7.9562,330
ESZRSM,Eußerthaler Sommerfels,<a href="http://www.summitpost.org/show/mountain_link.pl/mountain_id/4329" target="summitpost" class="intext">Suedpfalz Climbing Region (SummitPost.org)</a>,49.2461,7.9598,387
EVRBSC,Everest Basecamp,,28.00697,86.85986,5340
EWGSHR,Ewigschneehorn,,46.59711,8.16841,3329
EWGSHR,Ewigschneehorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.589,8.1563,3329
EXTREM-H,Extrem-Kletterhalle,Kletterhalle mit etwas Outdoor und sehr viel Indoor-bereich. Tageskarte 13 bzw. 8 Euro (Erwachsene / Kinder),49.48682,8.40678,95
FADEUR,Fadeuer,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.90286,9.64381,2058
FAHNEN,Fahnenstein,Aussichtpunkt oberhalb Tüchersfeld,49.78582,11.36015,410
FLBGPF,Falben (Gapfohl),,47.27292,9.76933,1793
FLDRHR,Faldum Rothorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.35708,7.69849,2832
FLDMGR,Faldumgrat,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.37504,7.71157,2777
FLDMHR,Faldumrothorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.35708,7.69849,2832
FLNSBG,Fälenschafberg,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,47.24055,9.3803,2103
FLNTRM,Fälentürm,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,47.24055,9.3803,2224
FLFRLP,Falferalp,,46.43458,7.8615,1763
FALK,Falken,,47.48433,10.02103,1564
FLKNBR,Falkenburgtürme,<a href="http://www.summitpost.org/show/mountain_link.pl/mountain_id/4329" target="summitpost" class="intext">Suedpfalz Climbing Region (SummitPost.org)</a>,49.2068,7.8559,305
FLKNHS,Falkenhaus,,47.48917,10.0275,1434
FAHT,Falkenhütte,,47.48889,10.0275,1439
FLKNHT,Falkenhütte,,47.39969,11.49883,1846
FLKHTT,Falkenhütte,,47.39969,11.49886,1846
FLKNLY,Falkenlay,Naturdenkmal,49.82996,6.39768,-9999
FLKNIS,Falknis,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,47.04846,9.55765,2562
FLKNHR,Falknishorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,47.04871,9.54449,2452
FLSCHK,Fallaschkopf,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.56001,10.46493,2905
FLBDNH,Fallbodenhubel,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.57208,7.9604,2172
FALLERSCH,Fallerscheinalpe,bis kurz vor der Alpe auf asphaltierter Straße zu erreichen,47.3439,10.62378,1330
FALOTT,Falotta,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.54293,9.64218,2455
FLTSCH,Faltsch,,46.78452,11.08052,1873
FLTSHR,Faltschonhorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.60599,9.10945,3022
FALVK,Falvkopf,,47.24214,9.84517,1849
FALZER,Falzer Kopf,,47.33194,10.05,1968
FLZTHA,Falzthurn-Alm,,47.42631,11.64764,1080
FNSTCK,Fanastock,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.93612,9.29048,2612
FNLGRT,Fanellgrätli,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.55165,9.13386,2751
FNLLHR,Fanellhorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.54285,9.12054,3124
FNSTCK,Fanenstock,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.93757,9.19858,2235
FANSHT,Fanes Hütte,Berggasthaus,46.61206,12.01417,2060
FRCHHR,Färichhorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.14972,7.85282,3290
FRSPTZ,Färispitz,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.93736,9.21171,2177
FRSTCK,Färistock,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,47.05585,9.11031,2016
FARREN,Farrenpoint,,47.74338,12.03561,1273
FAJOCH,Faschinajoch,Übergang Damüls - Großwalsertal,47.27214,9.90764,1486
FTMKPL,Fatimakapelle,,47.45944,9.77472,625
FAULERSEE,Faulersee,,47.10301,9.92807,1484
FAULHR,Faulhorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.6709,7.98749,2681
FAEUSTLG,Fäustling,,47.73483,13.99822,1919
FDNLPL,Fedenälpler,,46.68396,8.67489,2970
FDNSTC,Fedenstock,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.6836,8.66736,2985
FDSTCK,Fedistock,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.71204,8.52414,2679
FCHOPF,Feechopf,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.04168,7.87783,3888
FCHPWN,Feechopf WNW,hauptsächlich Schweizer Gipfel mit Koordinaten aus Karten,46.0511,7.87434,3839
FEHSTN,Fehensteine,,49.77327,11.33733,463
FCHTHT,Feichtauhütte,,47.80146,14.31744,1360
FCHTHT,Feichtauhütte,Selbstversorgerhütte der ÖAV Sekt. Steyr,47.80147,14.31745,1360
FEICHTAUH,Feichtauhütte,,47.80197,14.31818,1360
FEICHTSEE,Feichtausee,,47.7934,14.31671,-9999
FEKO,Feigenkopf,,47.58,10.89139,1867
FELAHR,Felahorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.72752,9.85913,2729
FELDBERG,Feldberg,,47.59228,12.32417,1813
FELDBERG,Feldberg,höchster Gipfel des Schwarzwaldes,47.87406,8.00473,1497
FELDBG,Feldberg,Motorrad Treffpunkt (ganzjährig),50.23167,8.45694,880
FLDRNK,Feldernkreuz,,47.49183,11.32942,2048
FLDKHUETTE,Feldkircher Hütte,,47.20972,9.60056,1204
FELDKGL,Feldkogel,,47.72006,13.86036,1790
FLDNHT,Feldnerhütte,,46.83203,13.12526,2182
FLDNHT,Feldnerhütte,ÖAV Hütte,46.83203,13.12525,2182
FLIKHR,Felikhorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,45.91602,7.7995,4093
FLKHRN,Felikhorn,Nebengipfel des Castor,45.91821,7.79809,4174
FLKHRI,Felikhorn I,hauptsächlich Schweizer Gipfel mit Koordinaten aus Karten,45.91669,7.8039,4087
FELKJS,Felikjoch (südwestliches),zwischen Felikhorn und P. 4093 (das eigentliche; auf der Landeskarte bezeichnete Felikjoch befindet sich weiter nordöstlich),45.91686,7.80206,4080
FLNBGL,Fellenberglicken,,46.58272,8.24728,2997
FLLIHR,Fellihorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.71999,8.62895,2090
MP11,Felsbarriere,Felsbarriere,-33.71915,-69.94146,4441
FLBGCL,Felsberger Calanda,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.87951,9.446,2697
RHSP04,Felsblock mit Markierung,von hier abwärts auf den Alpeiner Ferner,47.05419,11.12966,2738
FHRSCH,Felsen am Hirschborn,Naturdenkmal,49.85626,7.01904,-9999
FLSPNR,Felsen am Pionierweg,Naturdenkmal,49.88384,7.02531,-9999
FLKLRM,Felsen an der Klaramühle,Naturdenkmal,49.85165,7.02994,-9999
FLSNAU,Felsenau,,47.22892,9.60358,478
FLSMRT,Felsengestein am Martinsbrunnen,Naturdenkmal,49.92321,6.7547,-9999
FLSNGR,Felsengrat,Naturdenkmal. Oberhalb des Trabener Baches,49.88947,7.14019,-9999
FLSN"",Felsengruppe "Auf Rodelt",Naturdenkmal. Felsengruppe mit Wachholder.,50.02272,6.41729,-9999
FLSNHR,Felsenhorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.42022,7.60774,2782
FLSNKP,Felsenkuppe,Naturdenkmal,49.88585,7.04375,-9999
FLSMEM,Felsenmeer (Unterstandshütte),bei römischer Säule im mittleren Bereich des Felsenmeeres; Imbiss-Bude,49.72763,8.68892,475
FLSMEU,Felsenmeer Parkplatz (unten),,49.72094,8.69366,205
FLNTOR,Felsentor,,50.0532,11.26115,401.1
FLSNTR,Felsentor,Felsformation; Naturdenkmal,49.56919,6.56574,-9999
FELSENTOR,Felsentor,Markantes Felsentor,35.30162,23.91042,1466.7
FLSNWH,Felsenweiher,Die natürliche Felsformation wurde Mitte des 19. Jhs. auf Initiative des Pfarrers Philipp Meyer zu einer bizarren "Landschaft" ausgebaut. Das Wasser wird von einer Quelle über den Kanal in eine Felsmulde geleitet; wodurch der Weiher entstand; um den herum Treppen; Brücken und Terrassen führen.,49.83851,6.41905,-9999
P3827,Felsinsel 3827 m,am Weg von der Monte-Rosa-Hütte zur Dufourspitze,45.94788,7.84678,3827
FELSKZ,Felskanzel,kleine Warte an der Grasberg-Route auf den Kramer; schöne Aussicht auf Wetterstein und Garmisch-Partenkirchen,47.50528,11.06672,1254
FLSK"",Felskanzel "Im Stein",Naturdenkmal. Hier bildet der Taunusquarzit eine markante Felskanzel. Der sich anschließende steil abfallende Hang wird von einer Blockhalde aus Taunusquarzitblöcken überdeckt. Blockhalden entstanden während der Kaltzeiten; als Frostsprengung aus dem Fels große Felsblöcke löste; die als Halden die Hänge bedecken. Bei der Frostsprengung dringt Wasser in Gesteinsrisse ein; und durch Volumenzunahme beim Gefrieren des Wassers zu Eis wird dann das Gestein gesprengt. Der Taunusquarzit entstand im unteren Devon als sandige Schüttung in einem Flachmeerbereich. Diese sandigen Sedimente wurden bei der Gebirgsbildung unter hohem Druck zu Quarziten umgeformt. Aufgrund seiner Härte wird der Taunusquarzit in Steinbrüchen abgebaut und findet vor allem im Straßen- und Wegebau Verwendung.,49.76182,7.10592,-9999
FLSKNN,Felskinn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.06856,7.9039,2991
FLSKND,Felsklippen Niederprüm,Naturdenkmal; Saatkrähenkolonie,50.20118,6.42138,-9999
MKRAEU,Felspunkt n. Mittl. Kräulspitze,Wegpunkt beschreibt Endpunkt der Skitour über Sommerwandferner sudöstlich der Kräulscharte (Tour wie AV Karte 31/1 S 1995),47.05613,11.15479,3147
EVA,Felsturm Eva,Gipfel im Felsmassiv 'Adam und Eva',50.65617,6.49761,256
FENSAL,Fenetre de Saleina,,45.98278,7.02551,3267
FERDEN,Ferden,,46.39399,7.75873,1375
FRDNHR,Ferdenrothorn,,46.40852,7.70706,3180
FRDNHR,Ferdenrothorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.40206,7.6987,3180
FRGNHT,Fergen Hütte,SAC-Hütte,46.86896,9.9647,2141
FRGNHR,Fergenhorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.87838,9.95779,2860
FRGNHT,Fergenhütte,,46.88,9.96666,2141
FRGNHT,Fergenhütte,SAC-Hütte,46.88,9.96667,2141
FRKLST,Ferkelsteine,<a href="http://www.summitpost.org/show/mountain_link.pl/mountain_id/4329" target="summitpost" class="intext">Suedpfalz Climbing Region (SummitPost.org)</a>,49.2004,7.904,294
FRMDA,Fermeda,,49.98063,11.09915,506
FRMRSK,Fermerskopf,,47.50636,11.39739,1851
FRNRSP,Fernerspitz,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.71454,10.40817,2954
FERPCL,Ferpècle (Parkplatz),am Ende der Straße von Evolène über Les Haudères; Ausgangspunkt für Cabane de la Dent Blanche,46.06178,7.54773,1841
ALLEGHESI,Ferrata Alleghesi Einstieg,,46.38386,12.06164,2365
FRSCHW,Ferschweiler Plateau,Nordwestlich von Irrel liegt das Ferschweiler Plateau; eine historisch; botanisch (seltene Tiere und Pflanzen) und erdgeschichtlich bedeutende Hochebene von etwa 30 km². Schon in der Steinzeit dient das Ferschweiler Plateau als natürliche Festung. Man findet hier Kulturdenkmäler aus verschiedenen Epochen: z.B. Reste einer von den Treverern erbauten Wikingerburg aus dem 3. Jh. n. Chr. und ein Fraubillenkreuz; ein über 3 m hoher Sandsteinblock. ­ In unmittelbarer Nähe der sogenannten Teufelsschlucht können in einem Informationszentrum Flora und Fauna sowie Gesteine und Fossilien des Ferschweiler Plateaus näher kennengelernt werden (Vortragsraum; Informationsveranstaltungen).,49.88298,6.36986,-9999
FSTIHR,Festihorn,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,46.177,7.76238,3092
FESTKG,Festkogel,,47.55655,14.62064,2269
FESTKG,Festkogel,,47.5566,14.62077,2269
FTSCHN,Fetschenchöpf,aus: Verzeichnis der Schweizer Gipfel über 2000 m (Schweizer Alpen-Club; Bern 1979); Koordinatenangaben auf 1 km gerundet!,47.02667,9.25413,2053
FEUSTKOPF,Feuerstätterkopf,,47.433,10.07831,1645
FEUERTALBG,Feuertalberg,,47.68575,14.02239,2376
FEUERTLSCH,Feuertalscharte,,47.69069,14.02439,-9999
FFB_BRUCK,FFB-Brücke,Nie fertiggestellte Brücke einsam im Wald. Ca. 8m hoch; Wandklettereien an Löchen und Leisten ab IV aufwärts. Vorstieg und/oder Toprope. Etliche Touren absolut regensicher überdacht. Eingeschränkte Parkmöglichkeiten direkt vor Ort; doch S-Bahnhof Eichenau nur 1km entfernt. Unterhalten von der AV-Ortsgruppe Fürstenfeldbruck.,48.18315,11.31718,520
